date,open,high,low,close,volume,dividends,stock_splits,ticker,sma_20,sma_50,sma_200,ema_12,ema_26,rsi_14,stochastic_k,stochastic_d,williams_r,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,bb_width,bb_position,atr_14,obv,obv_signal,mfi_14,pivot,resistance,support,local_high,local_low,buy_signal_score,sell_signal_score,signal,signal_strength
2021-11-17 21:00:00,9.99510372895022,10.5238120894676,9.944751009096404,10.272046089172363,585903143,0.0,0.0,GARAN.IS,8.756416177749633,8.156206521987915,7.329956881999969,9.348587822903829,8.797127754017318,84.83960281623973,89.58332893183913,85.50323081553877,-10.41667106816086,0.5514600688865112,0.392490815387362,0.1589692534991492,10.397896855755645,8.756416177749633,7.114935499743622,3.2829613560120237,0.961665474266758,0.3821881973375014,4136437937,3603514379.5211835,65.00610181858258,9.880410323095916,10.915447855544047,9.23700855672423,True,False,0.0,0.2,HOLD,0.2
2021-11-18 21:00:00,10.288830722259313,10.339183441425895,10.112594604492188,10.112594604492188,178007663,0.0,0.0,GARAN.IS,8.884816765785217,8.197999620437622,7.341950931549072,9.466127327763576,8.894569742941382,78.74248848478167,82.98611697591365,84.25580946881068,-17.01388302408635,0.5715575848221945,0.42830416927432857,0.14325341554786597,10.528921068594704,8.884816765785217,7.240712462975732,3.288208605618972,0.873388062000967,0.3614416159503289,3958430274,3674497558.4169474,59.89078516963107,10.132176331051374,10.504230362908412,9.740540572635147,False,False,0.0,0.35,HOLD,0.35
2021-11-21 21:00:00,10.18812538431927,10.213301746128412,10.003496863587303,10.020280838012695,150631736,0.0,0.0,GARAN.IS,9.003146743774414,8.239121389389037,7.353812007904053,9.551381713955749,8.977955749983701,76.02337490762744,79.16668885872448,83.9120449221591,-20.833311141275505,0.5734259639720474,0.4573285282138724,0.116097435758175,10.614499196299882,9.003146743774414,7.391794291248947,3.222704905050935,0.8156150265710429,0.3412233848290996,3807798538,3701157754.333558,54.313810164644536,10.1629479788589,10.381144948621397,9.8020838682502,False,False,0.0,0.2,HOLD,0.2
2021-11-22 21:00:00,10.020280364405933,10.079026272973463,9.70137766231739,9.709769248962402,397787117,0.0,0.0,GARAN.IS,9.107629561424256,8.275711345672608,7.363422267436981,9.575749027033696,9.032164157315458,66.66665605619644,55.09256196722356,72.41512260062056,-44.90743803277644,0.5435848697182379,0.4745797965147455,0.06900507320349242,10.60860250951012,9.107629561424256,7.606656613338391,3.00194589617173,0.700583124534667,0.34608008160602954,3410011421,3642928487.6668463,54.16568213712614,9.978319666915796,10.255261671514203,9.432827244363992,False,False,0.0,0.0,HOLD,0.0
2021-11-23 21:00:00,9.785299686031168,9.995104570552735,9.760123323984374,9.927967071533203,420541692,0.0,0.0,GARAN.IS,9.216308498382569,8.313811893463134,7.3732609462738035,9.629936418495157,9.098519928738995,68.351059569644,67.12964983093337,67.1296335522938,-32.87035016906663,0.5314164897561628,0.485947135163029,0.04546935459313384,10.616070777930133,9.216308498382569,7.816546218835005,2.7995245590951283,0.7542069405458828,0.3379807802706033,3830553113,3680453412.733477,56.42820768412115,10.051052274439398,10.400726886561406,9.578292459411195,False,False,0.0,0.0,HOLD,0.0
2021-11-24 21:00:00,9.961535653505546,9.978320428149194,9.835653045046602,9.852437019348145,163524304,0.0,0.0,GARAN.IS,9.307783365249634,8.352583837509155,7.381037921905517,9.664167280164847,9.154365639154486,65.31163183457241,60.97561042665001,61.06594074160231,-39.02438957334999,0.5098016410103607,0.49071803633249533,0.019083604677865407,10.61525307300627,9.307783365249634,8.000313657492997,2.6149394155132732,0.7082853816296174,0.31193899398153524,3667028809,3677768491.986782,51.016851845951194,9.964332707697144,10.227287753076899,9.589481973968393,False,False,0.0,0.0,HOLD,0.0
2021-11-25 21:00:00,9.776906943118718,9.776906943118718,9.56710206622482,9.60067081451416,169002203,0.0,0.0,GARAN.IS,9.37450122833252,8.385145559310914,7.388295412063599,9.654398593141664,9.18742528177372,58.63872834777311,46.34143216159007,58.148897473057815,-53.65856783840993,0.4669733113679442,0.4859690913395851,-0.018995779971640925,10.59123664886994,9.37450122833252,8.1577658077951,2.43347084107484,0.592941153172702,0.30839178853377386,3498026606,3641820114.789426,45.288213949541024,9.79369154228913,10.02028101835344,9.374081338449848,False,False,0.0,0.2,HOLD,0.2
2021-11-28 21:00:00,9.625848344261438,9.66780948131402,9.533533682677335,9.567102432250977,185822456,0.0,0.0,GARAN.IS,9.427791690826416,8.418882179260255,7.396042246818542,9.640968414543096,9.215549515142406,61.20219240928119,44.3902342618043,50.56909228334812,-55.6097657381957,0.42541889940068955,0.473859052951806,-0.04844015355111647,10.574862983193517,9.427791690826416,8.280720398459314,2.294142584734203,0.5607245348879225,0.285176323214162,3312204150,3575896921.831541,46.642034530264695,9.726554129300592,9.919574575923848,9.37408198562772,False,False,0.0,0.0,HOLD,0.0
2021-11-29 21:00:00,9.53353262758659,9.718161129979556,9.53353262758659,9.58388614654541,245035471,0.0,0.0,GARAN.IS,9.480662488937378,8.45815764427185,7.403544402122497,9.632186527158836,9.242833710061147,59.77336745698328,45.36580549503052,45.3658239728083,-54.63419450496948,0.38935281709768965,0.4569578057809828,-0.06760498868329312,10.5474824763756,9.480662488937378,8.413842501499156,2.133639974876445,0.5483791355727713,0.27176994710466923,3557239621,3572165461.6652327,45.458445188539514,9.704174448228246,9.874816268869901,9.413244325903756,False,True,0.0,0.0,HOLD,0.0
2021-11-30 21:00:00,9.651024564896348,9.894398195823529,9.64263217754042,9.768515586853027,334426883,0.0,0.0,GARAN.IS,9.533533382415772,8.499447250366211,7.410491027832031,9.65316022865025,9.281773108342028,64.36460619697937,55.00007041388655,48.25203672357379,-44.999929586113446,0.3713871203082224,0.43984366868643077,-0.06845654837820836,10.543037799366717,9.533533382415772,8.524028965464828,2.0190088339018892,0.6163849313047006,0.27693556072779585,3891666504,3636065670.1321864,54.22161215967196,9.760122880862937,9.986713134139285,9.54192533357668,False,False,0.0,0.0,HOLD,0.0
2021-12-01 21:00:00,9.802084128698576,9.844044463906876,9.760122993148183,9.776906967163086,169697906,0.0,0.0,GARAN.IS,9.583886575698852,8.535869388580322,7.417561750411988,9.672198188421456,9.318449690476921,64.81994642951017,24.576329101505607,41.64740167014089,-75.4236708984944,0.3537484979445349,0.4226246345380516,-0.06887613659351671,10.531572957575117,9.583886575698852,8.636200193822587,1.8953727637525297,0.601837693964793,0.25120034873191543,4061364410,3721125418.105749,58.87887472961191,9.734945930191069,9.936359232795548,9.575493664558609,False,False,0.0,0.0,HOLD,0.0
2021-12-02 21:00:00,9.802083120103052,9.860828223623708,9.768514375185248,9.785298347473145,150813859,0.0,0.0,GARAN.IS,9.627945518493652,8.577494649887084,7.425660223960876,9.689598212890946,9.353031072476643,50.58364502779714,25.423704073225146,35.0000345295391,-74.57629592677486,0.3365671404143029,0.40541313571330184,-0.06884599529899893,10.523040882624462,9.627945518493652,8.732850154362842,1.7901907282616207,0.5878972427325055,0.23001548202612138,4212178269,3819335988.2846,60.36132969991772,9.737743056961088,9.941953486335587,9.581087918098648,False,False,0.0,0.0,HOLD,0.0
2021-12-05 21:00:00,9.810475995276883,9.978320542264475,9.768515658872102,9.936359405517578,248004252,0.0,0.0,GARAN.IS,9.672424173355102,8.628183526992798,7.434596157073974,9.727561473295042,9.396240578627824,45.02166503998489,40.678090724594945,30.226041299775233,-59.321909275405055,0.33132089466721837,0.39059468750408516,-0.05927379283686679,10.53369443597612,9.672424173355102,8.811153910734085,1.7225405252420352,0.6532243963464315,0.22732073554162155,4460182521,3947505294.8276796,59.31395141976477,9.816070858456214,10.098609089325839,9.653821174647954,False,False,0.0,0.0,HOLD,0.0
2021-12-06 21:00:00,10.028673320062502,10.037065707525471,9.877614347439614,9.927967071533203,251790326,0.0,0.0,GARAN.IS,9.724875450134277,8.677026100158692,7.442956156730652,9.75839310379322,9.435627726250445,48.37212006532874,39.8306194493214,35.31080474904716,-60.1693805506786,0.32276537754277435,0.37702882551182304,-0.054263447969048695,10.506796223922532,9.724875450134277,8.942954676346023,1.5638415475765086,0.6298671350135554,0.21827148548085293,4208392195,3999682674.862144,66.06075972783998,9.869221652199698,10.095811126858976,9.701377596873925,False,False,0.0,0.0,HOLD,0.0
2021-12-07 21:00:00,9.96992775052754,10.09581035532109,9.95314297637262,10.05384922027588,410614582,0.0,0.0,GARAN.IS,9.777326679229736,8.72972906112671,7.453218874931335,9.803847890944398,9.48142191099307,43.36735522144382,64.5833882063294,48.36403279341525,-35.41661179367059,0.32242597995132805,0.3661082563997241,-0.04368227644839606,10.493879597102117,9.777326679229736,9.060773761357355,1.4331058357447617,0.6929533284626117,0.21154772525512414,4619006777,4123547495.2897153,64.19570908016686,9.96992752291505,10.179732052681917,9.84404469050901,False,False,0.0,0.0,HOLD,0.0
2021-12-08 21:00:00,10.070634139563404,10.112595275213335,9.9447515329557,9.953143119812012,277325529,0.0,0.0,GARAN.IS,9.830197429656982,8.776725339889527,7.463758473396301,9.826816387693263,9.516364222757437,44.97355356297873,61.7283840615666,55.38079723907246,-38.2716159384334,0.3104521649358265,0.35497703810694464,-0.04452487317111814,10.417191101327289,9.830197429656982,9.243203757986675,1.1739873433406132,0.6047248855385309,0.20572052752212575,4341681248,4167174245.8317723,62.44544439705195,9.944750923403532,10.120987471621817,9.776906571593729,False,False,0.0,0.0,HOLD,0.0
2021-12-09 21:00:00,9.953143320112297,9.969928094846887,9.802084349211508,9.84404468536377,151096196,0.0,0.0,GARAN.IS,9.878452587127686,8.818518466949463,7.474656221866607,9.829466895027187,9.540636849617165,44.5026187355461,53.62322350609129,59.97833192466243,-46.37677649390871,0.28883004541002144,0.34174763956756005,-0.052917594157538606,10.25831412062226,9.878452587127686,9.498591053633113,0.7597230669891459,0.45470994200521186,0.20067028993722613,4190585052,4171856407.0654182,62.49261643484604,9.90838520648307,10.048254754094037,9.704175137752804,False,False,0.0,0.0,HOLD,0.0
2021-12-12 21:00:00,9.844044022175956,10.10420241064065,9.743337781579251,10.003496170043944,330074543,0.0,0.0,GARAN.IS,9.890621280670166,8.86282925605774,7.485899412631989,9.85624062964515,9.574922725204335,60.11560883487964,81.15936062936744,65.5036560656751,-18.840639370632562,0.28131790444081517,0.32966169254221106,-0.04834378810139589,10.270114717413234,9.890621280670166,9.511127843927097,0.7589868734861369,0.6487178412655902,0.22202953515378238,4520659595,4241617044.6523347,73.120893649649,9.953143075612177,10.162948369645102,9.793690876011018,False,False,0.0,0.0,HOLD,0.0
2021-12-13 21:00:00,10.02867319188666,10.41471420648606,10.01188921751735,10.204909324645996,678063044,0.0,0.0,GARAN.IS,9.89439778327942,8.912175359725952,7.499094376564026,9.909881967337588,9.62158839923705,59.64911697762121,76.19050524159906,70.32436312568592,-23.809494758400955,0.2882935681005385,0.32138806765387656,-0.03309449955333804,10.28522925376405,9.89439778327942,9.503566312794788,0.7816629409692624,0.8972448034718673,0.24725466865889362,5198722639,4433038163.521868,75.10912085074375,10.120987104237102,10.498636426894953,9.827260001988144,False,False,0.0,0.0,HOLD,0.0
2021-12-14 21:00:00,10.339182943696228,10.389536460780828,10.05384821434817,10.062240600585938,348352820,0.0,0.0,GARAN.IS,9.898174238204955,8.95766103744507,7.511699221134186,9.933321757068104,9.654229303040673,56.98319234370782,59.99988942797285,72.44991843297979,-40.00011057202715,0.2790924540274311,0.31292894492858747,-0.03383649090115637,10.294186741578269,9.898174238204955,9.502161734831642,0.792025006746627,0.7071479574299196,0.25904581236206226,4850369819,4516504494.617495,71.42694392580125,10.073430862883749,10.403523944188246,9.732147519281437,False,False,0.0,0.0,HOLD,0.0
2021-12-15 21:00:00,10.137772417096638,10.431499588921696,10.104203666060243,10.414714813232422,374121222,0.0,0.0,GARAN.IS,9.90530767440796,9.01120325088501,7.527011153697967,10.007382227247229,9.710561563054876,75.39266112358877,98.13080253372371,78.10706573443187,-1.869197466276297,0.296820664192353,0.3097072887813406,-0.012886624588987594,10.333508150057455,9.90530767440796,9.477107198758464,0.8564009512989905,1.0948231818890355,0.2737409024918884,5224491041,4658101803.893996,76.89095516610065,10.19651739457779,10.649697007576327,9.961535200233882,False,False,0.0,0.35,HOLD,0.35
2021-12-16 21:00:00,10.532204257194271,11.396600066567796,9.575493796105125,9.760122299194336,656202412,0.0,0.0,GARAN.IS,9.887684059143066,9.048800268173217,7.53851615190506,9.969342238316015,9.714232728694837,54.33960014854419,12.162183014247384,56.76429165864798,-87.83781698575262,0.2551095096211782,0.2987877329493081,-0.04367822332812993,10.30891993765389,9.887684059143066,9.466448180632241,0.8424717570216487,0.34858630703574806,0.4800562848879928,4568288629,4640139168.915197,68.71124044808134,10.244072053955753,10.912650311806381,9.09154404134371,True,False,0.0,0.0,HOLD,0.0
2021-12-19 21:00:00,9.567101819371397,10.02028030975547,9.13070810286995,9.718161582946776,285157157,0.0,0.0,GARAN.IS,9.87257809638977,9.087068662643432,7.550468535423279,9.930699060566901,9.71452375493572,52.98507525973487,25.925926279297325,45.4063039424228,-74.07407372070267,0.2161753056311806,0.2822652474856826,-0.06608994185450201,10.295458089903612,9.87257809638977,9.449698102875928,0.8457599870276837,0.3174227726406501,0.5346584078209966,4283131472,4568737629.532158,63.11114320371404,10.08182325079484,11.032938398719732,8.767046435021886,False,True,0.0,0.0,HOLD,0.0
2021-12-20 21:00:00,10.355967461776617,10.389536205561065,9.223020958453068,9.55031681060791,500717974,0.0,0.0,GARAN.IS,9.864605474472047,9.119630374908446,7.56014408826828,9.872178714419363,9.702360277578105,45.112753688322556,18.51847812960932,18.868862474384677,-81.4815218703907,0.16981843684125764,0.25977588535679763,-0.08995744851554,10.306015877576282,9.864605474472047,9.423195071367811,0.8828208062084713,0.14399495157580186,0.6189059863925966,3782413498,4411472803.225727,64.33034666204202,10.025874993348552,10.921041883827154,8.655149920129308,False,False,0.0,0.0,HOLD,0.0
2021-12-21 21:00:00,9.340513160776991,10.079026419169132,9.340513160776991,9.969927787780762,444475907,0.0,0.0,GARAN.IS,9.866703510284424,9.159577236175537,7.572205221652984,9.88721703339804,9.722180093148673,53.6507909021808,37.03705641557768,27.160486941494778,-62.96294358442233,0.165036940249367,0.24082809633531152,-0.07579115608594453,10.309777698313619,9.866703510284424,9.423629322255229,0.8861483760583901,0.616486448867042,0.6348536226592025,4226889405,4374556123.580582,66.20891978630328,10.165745319072835,11.20078253527572,8.934890571577874,False,False,0.0,0.0,HOLD,0.0
2021-12-22 21:00:00,10.095810649286314,10.137771785553332,9.743338385190745,9.852437019348145,343875872,0.0,0.0,GARAN.IS,9.866703510284424,9.199188394546509,7.583719978332519,9.881866262005747,9.731828754348633,51.219529095469724,31.851867963747132,29.135800836311375,-68.14813203625287,0.15003750765711388,0.22266997859967202,-0.07263247094255815,10.309777698313619,9.866703510284424,9.423629322255229,0.8861483760583901,0.4839005618903947,0.6027975930196537,3883013533,4276247605.4644656,67.43793695625969,10.126581729595296,11.122455356320643,8.856563392622796,False,False,0.0,0.0,HOLD,0.0
2021-12-23 21:00:00,9.852436324497235,9.87761348468707,9.76012247149399,9.835652351379396,151162138,0.0,0.0,GARAN.IS,9.878452587127686,9.24047797203064,7.594288246631622,9.874756429601693,9.739519391165727,48.07691397131592,31.111114731128037,33.33334637015095,-68.88888526887196,0.13523703843596557,0.20518339056693075,-0.06994635213096517,10.303936821378596,9.878452587127686,9.452968352876777,0.8509684685018186,0.4497040873633751,0.5380900490427772,3731851395,4167368363.3715725,63.980803534256864,9.78529888660347,10.439889670336992,9.181061567645877,False,False,0.0,0.0,HOLD,0.0
2021-12-26 21:00:00,9.835651812466066,9.927965660411267,9.79369068145752,9.79369068145752,202712855,0.0,0.0,GARAN.IS,9.889781999588013,9.286467170715332,7.605262823104859,9.86228477604105,9.74353207933549,47.46833690489762,29.259231649580006,30.740738114818395,-70.74076835042,0.11875269670556143,0.1878972517946569,-0.06914455508909548,10.291777943416347,9.889781999588013,9.48778605575968,0.8039918876566681,0.38048222922924796,0.4842480396975733,3529138540,4039722398.697258,63.62438186414878,9.802082615157218,10.381144271861368,9.214629024753371,False,False,0.0,0.0,HOLD,0.0
2021-12-27 21:00:00,9.7769068630842,9.8188679981879,9.39086586074591,9.43282699584961,182499858,0.0,0.0,GARAN.IS,9.882229042053222,9.327421073913575,7.615459942817688,9.79621434831929,9.720516887966166,39.2442149515205,13.333331766030625,24.567892715579557,-86.66666823396938,0.07569746035312441,0.1654572935063504,-0.089759833153226,10.313066212110973,9.882229042053222,9.45139187199547,0.8616743401155027,-0.021545118940611254,0.47674858606349546,3346638682,3901105655.3578067,58.324191048799186,9.637037314059977,9.933561467342964,9.136302842566623,False,False,0.15,0.0,HOLD,0.15
2021-12-28 21:00:00,9.399258324778122,9.659416724277072,9.348905602515158,9.60067081451416,162409388,0.0,0.0,GARAN.IS,9.87383680343628,9.367871446609497,7.626414129734039,9.766130727733886,9.711639401043795,44.03410301540957,20.74073782746686,21.11110041435916,-79.25926217253316,0.0544913266900906,0.14326410014309846,-0.08877277345300785,10.320257388927093,9.87383680343628,9.427416217945467,0.892841170981626,0.1940486193957767,0.45458359082328464,3509048070,3822694138.2862453,59.81418769021651,9.695782734194216,10.042659865873274,9.2537936828351,False,False,0.0,0.0,HOLD,0.0
2021-12-29 21:00:00,9.625847869547966,9.785299222073643,9.59227912162982,9.61745548248291,235220932,0.0,0.0,GARAN.IS,9.86586422920227,9.407314777374268,7.636836123466492,9.743257613079889,9.704662814483731,46.04106695708218,21.481491060086036,18.518520217861173,-78.51850893991397,0.03859479859615789,0.12233023983371034,-0.08373544123755246,10.325085219630699,9.86586422920227,9.40664323877384,0.9184419808568585,0.22953245616276466,0.41970845877268975,3744269002,3807009111.0289965,63.51837505525326,9.63144224846978,9.913978894424401,9.334918836528292,False,False,0.0,0.0,HOLD,0.0
2021-12-30 21:00:00,9.567102791430676,9.609063930058612,9.399259037261078,9.45800495147705,140695710,0.0,0.0,GARAN.IS,9.849499559402465,9.445583219528197,7.647323431968689,9.699372588217914,9.68639186166842,40.46925492467404,14.444503703211247,18.88891086358805,-85.55549629678876,0.012980726549493227,0.10046033717686692,-0.0874796106273737,10.342866272915463,9.849499559402465,9.356132845889467,0.986733427025996,0.10324177006410408,0.392840190299242,3603573292,3766321947.2231975,59.14627072293748,9.578292071467827,9.807678540420495,9.228618482524386,False,False,0.0,0.0,HOLD,0.0
2022-01-02 21:00:00,9.474788103745269,9.684592978319204,9.474788103745269,9.61745548248291,169236298,0.0,0.0,GARAN.IS,9.833554363250732,9.48485870361328,7.658772284984589,9.686769956566375,9.681285463210235,39.583347425354,21.481491060086036,19.13582860779444,-78.51850893991397,0.005484493356139097,0.08146516841272136,-0.07598067505658226,10.335637545009208,9.833554363250732,9.331471181492256,1.0041663635169513,0.2847977301181788,0.37067323517163014,3772809590,3767619475.7785583,53.928891160620175,9.59507636106199,9.841247119608822,9.37128472393608,False,False,0.0,0.0,HOLD,0.0
2022-01-03 21:00:00,9.642632157551075,9.743338404587131,9.508357161503,9.592279434204102,183862957,0.0,0.0,GARAN.IS,9.816769981384278,9.524302034378051,7.670916748046875,9.672232953126025,9.674692424024595,41.304389255056186,20.37040329940912,18.765466020902135,-79.62959670059088,-0.0024594708985699043,0.0646802405504631,-0.06713971144903301,10.327925792232971,9.816769981384278,9.305614170535584,1.022311621697387,0.2804088866685825,0.3525809695599637,3588946633,3731884907.2228465,60.787648240975734,9.575494752930966,9.802083903346775,9.36569028378829,False,False,0.0,0.0,HOLD,0.0
2022-01-04 21:00:00,9.592279174617786,9.651024283713532,9.575494400394954,9.609063148498535,164659874,0.0,0.0,GARAN.IS,9.79453067779541,9.561395530700684,7.6825700902938845,9.662514521644873,9.66983099620785,32.978704113019276,21.111114443776447,20.987669601090534,-78.88888555622356,-0.0073164745629767935,0.05028089752777513,-0.05759737209075192,10.300937021713535,9.79453067779541,9.288124333877287,1.0128126878362487,0.31687874616469847,0.31564082472777905,3753606507,3736229227.1782775,54.17716704021478,9.597873802611085,9.796488567961092,9.410448383148527,False,False,0.0,0.0,HOLD,0.0
2022-01-05 21:00:00,9.5503186747805,9.709770038795202,9.533533899440982,9.63424015045166,223955311,0.0,0.0,GARAN.IS,9.778585529327392,9.59362154006958,7.6948011374473575,9.658164618384378,9.667194637262947,46.376832280303404,40.000064067942475,27.16052727037602,-59.999935932057525,-0.009030018878569024,0.0384187142465063,-0.047448733125075325,10.284045251438243,9.778585529327392,9.273125807216541,1.0109194442217024,0.3572137674264815,0.29705353334463785,3977561818,3784495745.3426223,68.25663655741177,9.59227919743329,9.785299357605503,9.44121999027945,False,False,0.0,0.0,HOLD,0.0
2022-01-06 21:00:00,9.634239698921522,9.886005714819708,9.634239698921522,9.86082935333252,388789472,0.0,0.0,GARAN.IS,9.77942476272583,9.625511856079102,7.706973969936371,9.6893438083764,9.681537949564397,53.71180339485686,54.67638733918776,38.595855283635565,-45.32361266081224,0.007805858812002242,0.032296143159605495,-0.024490284347603253,10.285397578708093,9.77942476272583,9.273451946743567,1.011945631964526,0.5804436404835862,0.2910151976851109,4366351290,3900866854.274098,77.33479319060551,9.740541057299167,10.006294010853065,9.595076399778625,False,False,0.0,0.0,HOLD,0.0
2022-01-09 21:00:00,9.927966904560352,10.003496789772562,9.852437019348145,9.852437019348145,226449293,0.0,0.0,GARAN.IS,9.77187180519104,9.652534732818603,7.719844181537628,9.714435071602821,9.694197139918748,58.571468770021994,64.21051371062511,52.96232170591845,-35.789486289374885,0.02023793168407373,0.029884500864499144,-0.009646569180425415,10.268178624687962,9.77187180519104,9.275564985694118,0.9926136389938449,0.5811647261252312,0.27235447405035185,4139901997,3948673882.8192787,75.43527101697646,9.788096990207903,10.067836818912806,9.572697190643243,False,False,0.0,0.0,HOLD,0.0
2022-01-10 21:00:00,9.91118351874604,9.995104995920896,9.802084878110788,9.886006355285645,230410361,0.0,0.0,GARAN.IS,9.755926656723023,9.679725456237794,7.736496789455414,9.74083065370787,9.708405229945926,46.95123387755046,68.08515364442945,62.32401823141411,-31.91484635557055,0.03242542376194457,0.03039268544398823,0.002032738317956341,10.212560202693671,9.755926656723023,9.299293110752375,0.9132670919412966,0.6424333578976507,0.2617765598849859,4370312358,4033001577.855423,65.89792304672847,9.807679014833063,10.081824130225144,9.611861239893564,False,False,0.2,0.0,HOLD,0.2
2022-01-11 21:00:00,9.961535713905262,10.003496850426702,9.902790602980511,9.944751739501951,166235208,0.0,0.0,GARAN.IS,9.750052213668823,9.70439853668213,7.756688010692597,9.77220312844542,9.725912378801928,53.50321191393874,91.02568035973975,74.44044923826478,-8.97431964026025,0.046290749643493,0.03357229828388919,0.01271845135960381,10.192908713121348,9.750052213668823,9.307195714216299,0.8857129989050492,0.7198223646642002,0.24253841791912872,4536547566,4133710775.4843388,63.72210937731571,9.827260829789878,10.120987760138775,9.651024809153055,False,False,0.0,0.0,HOLD,0.0
2022-01-12 21:00:00,9.936359039687575,10.028672896858312,9.92796665257876,9.969927787780762,177638969,0.0,0.0,GARAN.IS,9.72781286239624,9.728400230407715,7.7769640350341795,9.802622306804704,9.74398759428184,55.063313899713236,91.35805597497672,83.48962999304864,-8.641944025023275,0.05863471252286345,0.038584781131684044,0.02004993139117941,10.061297194133221,9.72781286239624,9.394328530659259,0.6669686634739627,0.8630079472151597,0.22362746143385182,4714186535,4249805927.387471,69.4427903879737,9.877613461186867,10.120987223452211,9.726554025515421,False,False,0.0,0.15,HOLD,0.15
2022-01-13 21:00:00,9.953143119812012,9.961535507010415,9.852436874457428,9.953143119812012,118345939,0.0,0.0,GARAN.IS,9.737463903427123,9.749380702972411,7.798018698692322,9.825779354959675,9.759480596172963,56.129075774171646,88.88887746220807,90.42420459897484,-11.111122537791925,0.06629875878671143,0.04412757666268952,0.02217118212402191,10.08572968851028,9.737463903427123,9.389198118343966,0.6965315701663144,0.8096474382825025,0.20947592168578272,4595840596,4319012861.109977,64.15756755369078,9.927966964927037,10.053849051743287,9.827261032995763,False,False,0.0,0.15,HOLD,0.15
2022-01-16 21:00:00,10.087417759299235,10.112594117670536,10.020279469739105,10.062240600585938,206368074,0.0,0.0,GARAN.IS,9.754667854309082,9.76968978881836,7.820070672035217,9.862158008132946,9.781907263166518,80.00005454654547,93.40653734011518,91.21782359243332,-6.593462659884805,0.08025074496642759,0.051352210323437134,0.028898534642990456,10.13172315555966,9.754667854309082,9.377612553058503,0.7541106025011572,0.9078615858956629,0.20280593184214826,4802208670,4415652022.887981,70.98090053922182,9.99230653212242,10.182528186134052,9.872018946574304,False,False,0.0,0.2,HOLD,0.2
2022-01-17 21:00:00,10.037065731893051,10.162948342774758,9.66780948638916,9.66780948638916,314908728,0.0,0.0,GARAN.IS,9.760542488098144,9.785467147827148,7.840109415054322,9.832258235556978,9.773455575997826,52.631634035401454,35.16488278534251,72.48676586255526,-64.83511721465749,0.058802659559152204,0.05284230017058015,0.005960359388572055,10.127723965250611,9.760542488098144,9.393361010945677,0.7343629543049346,0.3737232029946899,0.24178365511460823,4487299942,4429981606.710385,67.17205503573052,9.832855771851026,9.997902057312892,9.502763200927294,False,True,0.0,0.0,HOLD,0.0
2022-01-18 21:00:00,9.79369214248171,10.104203277719842,9.776907367437534,10.095810890197754,266284829,0.0,0.0,GARAN.IS,9.766836643218994,9.80728687286377,7.862739984989166,9.872804797809405,9.797333747420042,64.17916692108162,91.20880021596669,73.26007344714145,-8.791199784033312,0.0754710503893623,0.05736805021433659,0.018103000175025717,10.152957975793399,9.766836643218994,9.38071531064459,0.7722426651488092,0.9259985388341205,0.26773167327675135,4753584771,4494702239.568309,67.60713575675504,9.975522906453891,10.283236326518622,9.788097470133025,False,False,0.0,0.0,HOLD,0.0
2022-01-19 21:00:00,10.129379472975124,10.20490935874466,9.860829479431985,10.020280838012695,316515563,0.0,0.0,GARAN.IS,9.775228834152221,9.829777927398682,7.885362572669983,9.895493419379141,9.813848346723201,67.53928414824898,74.71262212026436,67.02876837385786,-25.28737787973564,0.0816450726559399,0.06222345470265725,0.01942161795328265,10.17619449867145,9.775228834152221,9.374263169632993,0.8019313290384567,0.8055772919537884,0.2779114340815412,4437069208,4483175633.254647,73.82178595742405,9.964333227715505,10.26085696904185,9.72375709668635,True,False,0.0,0.0,HOLD,0.0
2022-01-20 21:00:00,9.986712295031513,10.037065820031636,9.911183208044516,10.011889457702637,156826318,0.0,0.0,GARAN.IS,9.784040689468384,9.85243688583374,7.906628818511963,9.91340050219814,9.828518058647603,63.58388565197686,72.28924094900859,79.40355442841322,-27.71075905099141,0.08488244355053709,0.06675525247223323,0.018127191078303864,10.198128965846058,9.784040689468384,9.36995241309071,0.8281765527553482,0.7751210082876637,0.2576409244689516,4280242890,4442589084.603718,68.72317129750904,9.961536100945485,10.25526271550181,9.718162843146311,False,False,0.0,0.0,HOLD,0.0
2022-01-23 21:00:00,10.003496456068495,10.129379060328157,9.78529919503248,9.802083969116213,231715124,0.0,0.0,GARAN.IS,9.784460353851319,9.853276119232177,7.926763887405396,9.896274881723997,9.826559977941574,56.41025939877673,39.999983013045984,62.333948694106304,-60.000016986954016,0.06971490378242251,0.0673471827342711,0.0023677210481514166,10.19860681745288,9.784460353851319,9.370313890249758,0.8282929272031225,0.5212770321779795,0.2691661165791817,4048527766,4363776820.882975,61.96867085283474,9.891600938083343,10.115392389777526,9.578292517422026,False,False,0.0,0.0,HOLD,0.0
